Type,StatusReason,City,Zip,state,Latitude,Longitude
INDIVIDUAL,CURRENT,NEW CANAAN,068405101,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,PUTNAM,062601836,CT,41.916752,-71.910703
INDIVIDUAL,CURRENT,WATERBURY,06705,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,STAMFORD,069022594,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WEST HARTFORD,06119,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,SHELTON,06484,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,WATERFORD,063854205,CT,41.346273,-72.129342
INDIVIDUAL,CURRENT,RIDGEFIELD,068775904,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,NEW HAVEN,065116662,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,RIDGEFIELD,06877,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,TARIFFVILLE,06081,CT,41.907559,-72.76818
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,PRIOR DISCIPLINE,GREENWICH,068315151,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,DANBURY,068107834,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,HARTFORD,061023101,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW CANAAN,068403812,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,DANBURY,068106099,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,HARTFORD,061061520,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,GREENWICH,068315201,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WESTON,06883,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,COS COB,06807,CT,41.048595,-73.591901
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,DANBURY,068115001,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WETHERSFIELD,061094363,CT,41.702484,-72.669301
INDIVIDUAL,CURRENT,WESTON,068831822,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06903,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW HAVEN,065101108,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,BRISTOL,06010,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,065112850,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065191369,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,HARTFORD,06105,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,STAMFORD,069023602,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,WEST HAVEN,065162770,CT,41.272121,-72.967497
INDIVIDUAL,PRIOR DISCIPLINE,KENSINGTON,06037,CT,41.625618,-72.768722
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,HARTFORD,061025037,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW CANAAN,068405224,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,DANBURY,068106000,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,GREENWICH,068303912,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,WATERBURY,06706,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,NEW MILFORD,067762802,CT,41.580295,-73.403934
INDIVIDUAL,CURRENT,HARTFORD,06105,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,06515,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,STAMFORD,069053202,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,MIDDLETOWN,06437,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,RIVERSIDE,06878,CT,41.030093,-73.583719
INDIVIDUAL,CURRENT,NEW HAVEN,065115593,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,061054234,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06905,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,HARTFORD,061051208,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NORTH HAVEN,064732142,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,WATERFORD,06385,CT,41.346273,-72.129342
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,SHELTON,064844749,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,WEST HARTFORD,061071006,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WATERFORD,063851234,CT,41.346273,-72.129342
INDIVIDUAL,CURRENT,TORRINGTON,06790,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,PAWCATUCK,06379,CT,41.37389,-71.856422
INDIVIDUAL,CURRENT,NEW LONDON,063204700,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,WEST HARTFORD,061172508,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WATERBURY,067082525,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,MERIDEN,06451,CT,41.536777,-72.794543
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,RIVERSIDE,068781603,CT,41.030093,-73.583719
INDIVIDUAL,CURRENT,NORWALK,06856,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WILLIMANTIC,06266,CT,41.716557,-72.211733
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW HAVEN,065103218,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,BRIDGEPORT,06610,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,WEST HAVEN,06516,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,RIDGEFIELD,068775905,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,WEST HAVEN,06516,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,EAST HARTFORD,06108,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW BRITAIN,06051,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,BRIDGEPORT,06610,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,HARTFORD,061051714,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065208042,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,06102,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW CANAAN,068404419,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,NEW CANAAN,068402606,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,MIDDLETOWN,064572948,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,NEW HAVEN,065116624,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,069022594,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,RIDGEFIELD,068771907,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,WESTON,06883,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,HARTFORD,061054318,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,MANCHESTER,060422243,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,SHELTON,06484,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,MERIDEN,06451,CT,41.536777,-72.794543
INDIVIDUAL,CURRENT,SOMERS,06071,CT,41.991685,-72.445123
INDIVIDUAL,CURRENT,TORRINGTON,067906679,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,NEW MILFORD,067763485,CT,41.580295,-73.403934
INDIVIDUAL,CURRENT,NEW BRITAIN,06050,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,NORTH HAVEN,064734353,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,WEST HAVEN,06516,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,NEW LONDON,063204700,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,WATERBURY,067082514,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
